 3  37.748333333  112.620000000     2605    11310   130     -4.000  TYN ENRT ZB TAIYUAN VOR/DME
 3  40.408333333  114.051666667        1    11560   130     -6.000  TZH ENRT ZB TIANZHEN VOR/DME
 3  47.867777778  106.733611111     4134    11600   130     -4.000  UDA ENRT ZM ULAANBAATAR VOR/DME
 3  50.032944444   82.508555556      817    11500   130      6.000  UKM ENRT UA UST-KAMENOGORSK VOR/DME
13  47.330000000  110.663888889     3445    11550    40      0.000  UND ENRT ZM UNDURKHAAN DME
 3  43.910000000   87.475000000     2133    11570   130      3.000  URC ENRT ZW URUMQI VOR/DME
 3  46.378444444   96.215722222     7283    11640   130     -0.000  VGA ENRT ZM TAISHIR VOR/DME
 3  31.743333333  120.191666667      125    11390   130     -5.000  VMB ENRT ZS WUXI VOR/DME
 3  39.195000000  116.571666667      100    11270   130     -6.000  VYK ENRT ZB DAWANGZHUANG VOR/DME
13  43.408527778  132.175000000       59    10820   130      0.000  WDT ENRT UH KNEVICHI (VLADIVOSTOK) DME
 3  37.184258333  122.225144444      148    11580   130     -7.000  WEH ENRT ZS WEIHAI VOR/DME
 3  30.606666667  104.491666667     1000    11710   130     -2.000  WFX ENRT ZU WUFENGXI VOR/DME
 3  30.781666667  114.203333333      141    11220   130     -4.000  WHA ENRT ZH TIANHE VOR/DME
 3  35.778333333  109.376666667     3665    11530   130     -4.000  WJC ENRT ZL LUOCHUAN VOR/DME
 3  27.929180556  120.864636111       52    11640    25     -4.000  WNZ ENRT ZS WENZHOU VOR/DME
 3  43.293333333  129.785000000        1    11210   130    -10.000  WQG ENRT ZY WANGQING VOR/DME
 3  30.638333333  113.143333333      200    10880   130     -4.000  WTM ENRT ZH TIANMEN VOR/DME
 3  22.585988889  108.150072222      469    11240   130     -2.000  WUY ENRT ZG NANNING VOR/DME
 3  36.363333333  114.916666667     5000    11570   130     -5.000  WXI ENRT ZB WEIXIAN VOR/DME
 3  24.350000000  114.111666667      141    11390   130     -3.000  WYN ENRT ZG WENGYUAN VOR/DME
 3  35.978333333  120.290000000      361    11040   130     -6.000  XDX ENRT ZS XUEJIADAO VOR/DME
 3  25.401666667  102.933333333     9147    11080   130     -1.000  XFA ENRT ZP PANLONG VOR/DME
 3  46.795000000   89.540000000     3077    11470   130      3.000  XFY ENRT ZW FUYUN VOR/DME
 3  28.003333333  102.183333333     5138    11420   130     -1.000  XIC ENRT ZU XICHANG VOR/DME
 3  41.676666667   82.843333333     3386    11410   130      3.000  XKC ENRT ZW QIUCI VOR/DME
 3  24.565000000  118.015000000      151    11470   130     -2.000  XLN ENRT ZS XINGLIN VOR/DME
 3  24.543333333  118.123333333       75    11450   130     -2.000  XMN ENRT ZS XIAMEN VOR/DME
 3  36.526666667  102.030000000     7205    11650   130     -2.000  XNN ENRT ZL XINING VOR/DME
 3  32.010000000  116.960000000      213    10980    40     -4.000  XQH ENRT ZS XINQIAO VOR/DME
 3  30.435000000  115.266666667      112    11540   130     -2.000  XSH ENRT ZH XISHUI VOR/DME
 3  24.683333333  102.800000000     7818    10820   130     -1.000  XSJ ENRT ZP JINNING VOR/DME
 3  30.931666667  121.873333333       89    11270   130     -5.000  XSY ENRT ZS SHUYUAN VOR/DME
 3  34.060902778  117.548638889       20    11430   130     -5.000  XUZ ENRT ZS XUZHOU VOR/DME
 3  28.171666667  105.420000000     2000    11670   130     -2.000  XYO ENRT ZU XUYONG VOR/DME
 3  36.685000000  109.635000000     3684    11460   130     -4.000  YAV ENRT ZL YANAN VOR/DME
 3  39.421666667  102.775000000     4000    11570   130     -2.000  YBL ENRT ZL YABRAI VOR/DME
 3  28.798333333  104.556666667        1    11650   130     -2.000  YBN ENRT ZU YIBIN VOR/DME
 3  35.118333333  111.033333333     1283    11230   130     -4.000  YCE ENRT ZB YUNCHENG VOR/DME
 3  33.423063889  120.203702778       43    11530   130     -5.000  YCH ENRT ZS YANCHENG VOR/DME
 3  37.679780556  121.001491667      157    11640   130     -7.000  YCS ENRT ZS PENGLAI VOR/DME
 3  29.332863889  120.030075000      285    11320   130     -5.000  YEU ENRT ZS YIWU VOR/DME
 3  38.346666667  106.410000000     3743    11200   130     -3.000  YHD ENRT ZL YINCHUAN VOR/DME
 3  30.563333333  111.476666667      705    11690   130     -3.000  YIH ENRT ZH SANXIA VOR/DME
 3  24.190000000  113.415000000      548    11350   130     -2.000  YIN ENRT ZG YINGDE VOR/DME
 3  38.380000000  109.581666667     3937    11670   130     -4.000  YLX ENRT ZL YULIN VOR/DME
 3  42.883333333  129.451666667      661    11310   130     -9.000  YNJ ENRT ZY YANJI VOR/DME
 3  36.833333333  117.215000000      102    11370   130     -5.000  YQG ENRT ZS JINAN VOR/DME
 3  22.246388889  113.613055556      155    11720   130     -3.000  ZAO ENRT VM JIUZHOU VOR/DME
 3  27.323333333  103.755000000     6500    11550   130     -2.000  ZAT ENRT ZP ZHAOTONG VOR/DME
 3  33.665000000  114.655000000      335    11550   130     -5.000  ZHO ENRT ZH ZHOUKOU VOR/DME
 3  34.111666667  108.503333333     1414    11080   130     -3.000  ZNX ENRT ZL ZU'AN VOR/DME
 3  22.221666667  113.466666667       13    11670   130     -2.000  ZUH ENRT ZG LIANSHENGWEI VOR/DME
 3  30.118333333  104.676666667     1500    11210   130     -2.000  ZYG ENRT ZU ZIYANG VOR/DME
