 47.465833333  101.477500000  ARHAN ENRT ZM 2105426
 52.360555556  115.530555556  ARKAN ENRT UI 2105426
 42.985277778  134.599444444  ARLAS ENRT UH 2105426
 51.967222222   85.849444444  ARNUL ENRT UN 2105426
 38.970000000  118.038333333  ART33 ENRT ZB 4530263
 40.336666667  116.326666667  ASAVA ENRT ZB 2105431
 48.144166667  104.083333333  ASGAT ENRT ZM 2105426
 41.958333333  115.951666667  ASILA ENRT ZB 2118999
 51.108611111  104.297777778  ASNOG ENRT UI 2105426
 28.233333333  112.085000000  ASOGO ENRT ZG 2105426
 43.377222222   76.022777778  ASTAS ENRT UA 4530258
 42.603333333  111.900000000  ASURI ENRT ZB 2105431
 24.161666667  113.683333333  ATAGA ENRT ZG 4543831
 17.671666667  109.288333333  ATALA ENRT ZJ 4464727
 30.758333333  104.183333333  ATAPU ENRT ZU 2115154
 43.789166667   87.275555556  ATAXO ENRT ZW 2115154
 41.030000000  104.473333333  ATBUG ENRT ZL 2105431
 23.513333333  110.363333333  ATLAT ENRT ZG 2105431
 36.531666667  120.378333333  ATLED ENRT ZS 5906519
 52.268611111  107.522500000  ATLIK ENRT UI 2105426
 50.813333333  104.038333333  ATMOL ENRT UI 2105426
 43.808333333  129.020000000  ATODO ENRT ZY 5920087
 24.790000000  103.033333333  ATOLO ENRT ZP 4464707
 40.113333333  112.048333333  ATPOK ENRT ZB 2105431
 44.856388889   78.831944444  ATPOR ENRT UA 2105426
 30.613333333  121.783333333  ATRIP ENRT ZS 2105431
 25.093333333  118.618333333  ATSAB ENRT ZS 5920087
 33.296666667  118.855000000  ATVAD ENRT ZS 2105431
 33.948333333  117.205000000  ATVIM ENRT ZS 5906519
 30.965000000  104.006666667  AVBEL ENRT ZU 2115154
 36.520000000  120.560000000  AVBIK ENRT ZS 4464727
 37.115000000  102.315000000  AVBUD ENRT ZL 4530263
 31.983333333  117.291666667  AVLOG ENRT ZS 2105431
 38.716666667  116.075000000  AVNIX ENRT ZB 2105431
 23.208333333  111.826666667  AVPAM ENRT ZG 2105431
 53.030555556  116.898888889  BABKI ENRT UI 2118994
 51.246388889  105.081388889  BABTA ENRT UI 2105426
 43.783611111  133.842777778  BADAG ENRT UH 2105426
 50.145555556  116.746944444  BADEK ENRT UI 2105426
 52.255555556  107.866944444  BADIN ENRT UI 2105426
 40.365833333  116.000000000  BADLG ENRT ZB 2105426
 49.008888889  108.384722222  BAGAT ENRT ZM 2105426
 47.573611111   74.178888889  BAGIL ENRT UA 5920082
 43.798333333   77.955277778  BAGNA ENRT UA 5906514
 53.122222222   75.884444444  BAGNU ENRT UA 5920082
 44.008611111   76.725833333  BAKIS ENRT UA 2105426
 44.833611111  134.017777778  BALET ENRT UH 2105426
 43.042777778   73.600555556  BALGO ENRT UC 2118994
 52.166388889  105.940000000  BALOG ENRT UI 2105426
 50.385555556   77.475277778  BALOL ENRT UA 2118994
 42.431388889   76.130277778  BALVU ENRT UC 5920067
 45.283333333   82.616666667  BAMAN ENRT UA 2118994
 50.690277778   78.173611111  BAMAT ENRT UA 2118994
 50.738055556  103.972777778  BAMID ENRT UI 2105426
 51.616666667  100.916666667  BAMUK ENRT ZM 2118994
 51.325277778  127.667500000  BANIR ENRT UH 4464722
